request_id,hospital_id,component_id,blood_group,units_requested,request_date,status,priority,event_type
1838,6,1,A-,3,2025-02-28,Fulfilled,Emergency,Accident
1839,5,3,B-,3,2025-02-28,Fulfilled,Emergency,Accident
1840,6,2,O+,2,2025-02-28,Fulfilled,Urgent,Accident
1841,2,1,B-,6,2025-02-28,Fulfilled,Emergency,Accident
1842,2,1,A-,5,2025-02-28,Fulfilled,Emergency,Accident
1843,1,3,B+,12,2025-02-28,Fulfilled,Emergency,Accident
1844,2,2,A+,8,2025-02-28,Fulfilled,Emergency,Accident
1845,7,1,A+,2,2025-02-28,Fulfilled,Urgent,Accident
1846,2,4,B-,5,2025-02-28,Fulfilled,Emergency,Accident
1847,2,1,B+,1,2025-02-28,Fulfilled,Urgent,Accident
1848,6,2,A+,2,2025-03-01,Fulfilled,Urgent,None
1849,1,3,A-,2,2025-03-01,Fulfilled,Routine,None
1850,2,4,O-,2,2025-03-01,Cancelled,Routine,None
1851,5,3,O+,2,2025-03-01,Fulfilled,Routine,None
1852,8,2,A+,3,2025-03-01,Fulfilled,Routine,None
1853,8,3,A+,2,2025-03-01,Fulfilled,Routine,None
1854,1,4,A+,2,2025-03-01,Fulfilled,Routine,None
1855,7,1,A+,1,2025-03-01,Fulfilled,Routine,None
1856,5,4,B+,2,2025-03-01,Fulfilled,Routine,None
1857,3,3,AB+,3,2025-03-01,Fulfilled,Routine,None
1858,1,1,AB+,2,2025-03-02,Fulfilled,Routine,None
1859,1,4,A+,1,2025-03-02,Fulfilled,Routine,None
1860,1,3,A+,3,2025-03-02,Fulfilled,Routine,None
1861,7,2,A+,2,2025-03-02,Fulfilled,Routine,None
1862,5,1,A+,2,2025-03-02,Fulfilled,Routine,None
1863,1,3,A+,1,2025-03-02,Fulfilled,Routine,None
1864,7,1,A-,3,2025-03-02,Fulfilled,Routine,None
1865,7,3,AB-,1,2025-03-02,Fulfilled,Routine,None
1866,7,4,A+,2,2025-03-02,Fulfilled,Routine,None
1867,7,4,A+,1,2025-03-02,Fulfilled,Routine,None
1868,8,3,A+,2,2025-03-02,Fulfilled,Routine,None
1869,3,2,O+,1,2025-03-02,Fulfilled,Routine,None
1870,2,3,A-,3,2025-03-03,Fulfilled,Urgent,None
1871,3,3,O+,3,2025-03-03,Fulfilled,Routine,None
1872,2,2,B-,2,2025-03-03,Fulfilled,Routine,None
1873,8,3,A+,1,2025-03-03,Fulfilled,Routine,None
1874,7,1,O+,1,2025-03-03,Fulfilled,Routine,None
1875,3,1,O+,3,2025-03-03,Fulfilled,Emergency,None
1876,7,3,B+,3,2025-03-03,Fulfilled,Routine,None
1877,1,4,A+,1,2025-03-03,Fulfilled,Routine,None
1878,6,3,O+,1,2025-03-03,Fulfilled,Routine,None
1879,2,2,A-,2,2025-03-03,Fulfilled,Routine,None
1880,6,3,B-,1,2025-03-04,Fulfilled,Routine,None
1881,6,3,B+,1,2025-03-04,Fulfilled,Routine,None
1882,5,4,A+,1,2025-03-04,Fulfilled,Routine,None
1883,2,4,A-,1,2025-03-04,Fulfilled,Routine,None
1884,6,4,O+,1,2025-03-04,Fulfilled,Routine,None
1885,4,2,AB+,3,2025-03-04,Fulfilled,Routine,None
1886,8,1,O-,3,2025-03-04,Fulfilled,Routine,None
1887,1,4,AB-,5,2025-03-04,Fulfilled,Emergency,None
1888,4,1,O+,5,2025-03-04,Fulfilled,Routine,None
1889,3,1,A+,2,2025-03-04,Fulfilled,Urgent,None
1890,5,4,B+,4,2025-03-04,Fulfilled,Routine,None
1891,8,4,A+,2,2025-03-04,Fulfilled,Routine,None
1892,5,4,A-,1,2025-03-04,Fulfilled,Routine,None
1893,7,3,A+,1,2025-03-04,Fulfilled,Routine,None
1894,1,1,A+,1,2025-03-04,Fulfilled,Routine,None
1895,6,4,A+,1,2025-03-04,Fulfilled,Routine,None
1896,3,4,AB+,1,2025-03-04,Fulfilled,Routine,None
1897,4,1,B+,3,2025-03-04,Fulfilled,Routine,None
1898,3,1,AB+,6,2025-03-05,Fulfilled,Urgent,None
1899,1,2,A+,9,2025-03-05,Fulfilled,Emergency,None
1900,3,2,B+,7,2025-03-05,Fulfilled,Emergency,None
1901,3,2,B+,2,2025-03-05,Fulfilled,Routine,None
1902,7,3,A+,2,2025-03-05,Fulfilled,Routine,None
1903,4,3,A+,3,2025-03-06,Fulfilled,Routine,None
1904,4,4,AB+,4,2025-03-06,Fulfilled,Urgent,None
1905,5,3,AB+,2,2025-03-06,Fulfilled,Routine,None
1906,6,4,B-,4,2025-03-06,Fulfilled,Emergency,None
1907,4,1,A+,2,2025-03-06,Fulfilled,Routine,None
1908,6,4,B+,1,2025-03-06,Fulfilled,Routine,None
1909,1,4,A+,1,2025-03-06,Fulfilled,Routine,None
1910,5,3,O+,2,2025-03-06,Fulfilled,Routine,None
1911,7,2,A+,2,2025-03-07,Fulfilled,Routine,None
1912,7,2,A-,1,2025-03-07,Cancelled,Routine,None
1913,2,3,O-,3,2025-03-07,Fulfilled,Routine,None
1914,4,1,O+,3,2025-03-07,Fulfilled,Routine,None
1915,8,1,O+,2,2025-03-07,Fulfilled,Urgent,None
1916,5,1,A+,1,2025-03-07,Fulfilled,Urgent,None
1917,4,4,A+,4,2025-03-07,Fulfilled,Routine,None
1918,7,3,A+,1,2025-03-07,Cancelled,Routine,None
1919,3,3,B+,3,2025-03-07,Fulfilled,Routine,None
1920,1,4,AB+,1,2025-03-07,Fulfilled,Routine,None
1921,3,2,O+,1,2025-03-08,Fulfilled,Routine,None
1922,7,4,B+,2,2025-03-08,Fulfilled,Urgent,None
1923,4,3,B+,7,2025-03-08,Fulfilled,Routine,None
1924,7,1,O+,5,2025-03-08,Fulfilled,Routine,None
1925,6,2,A+,1,2025-03-08,Fulfilled,Routine,None
1926,4,2,A+,3,2025-03-08,Fulfilled,Routine,None
1927,7,2,O+,5,2025-03-08,Fulfilled,Routine,None
1928,3,1,A+,1,2025-03-08,Fulfilled,Routine,None
1929,3,2,B+,2,2025-03-08,Fulfilled,Routine,None
1930,2,4,A-,2,2025-03-08,Fulfilled,Routine,None
1931,1,4,O+,1,2025-03-08,Fulfilled,Routine,None
1932,7,3,AB+,2,2025-03-08,Fulfilled,Routine,None
1933,4,1,A+,4,2025-03-08,Fulfilled,Routine,None
1934,7,4,A+,1,2025-03-09,Fulfilled,Routine,None
1935,6,4,B+,1,2025-03-09,Fulfilled,Routine,None
1936,5,3,B-,2,2025-03-09,Fulfilled,Routine,None
1937,3,1,B+,3,2025-03-09,Fulfilled,Urgent,None
1938,1,4,B+,1,2025-03-10,Fulfilled,Routine,None
1939,6,2,A+,3,2025-03-10,Fulfilled,Urgent,None
1940,6,2,B+,3,2025-03-10,Fulfilled,Emergency,None
1941,2,1,B+,1,2025-03-10,Fulfilled,Routine,None
1942,4,4,A+,5,2025-03-10,Fulfilled,Routine,None
1943,8,3,B+,1,2025-03-10,Fulfilled,Routine,None
1944,5,3,A-,4,2025-03-10,Fulfilled,Routine,None
1945,2,3,A+,3,2025-03-10,Fulfilled,Routine,None
1946,7,4,O+,3,2025-03-10,Fulfilled,Emergency,None
1947,5,4,B-,1,2025-03-10,Fulfilled,Routine,None
1948,4,1,A+,5,2025-03-11,Fulfilled,Routine,None
1949,6,4,O-,1,2025-03-11,Fulfilled,Routine,None
1950,7,3,A+,2,2025-03-11,Fulfilled,Urgent,None
1951,3,1,A+,3,2025-03-11,Fulfilled,Routine,None
1952,2,2,B+,2,2025-03-11,Fulfilled,Routine,None
1953,2,3,A+,3,2025-03-11,Fulfilled,Emergency,None
1954,6,3,O+,2,2025-03-11,Fulfilled,Routine,None
1955,1,3,O+,1,2025-03-12,Fulfilled,Routine,None
1956,1,3,A+,3,2025-03-12,Fulfilled,Urgent,None
1957,4,1,O+,8,2025-03-12,Fulfilled,Routine,None
1958,6,4,A+,7,2025-03-12,Fulfilled,Emergency,None
1959,7,2,AB+,2,2025-03-12,Fulfilled,Routine,None
1960,8,1,A+,2,2025-03-12,Fulfilled,Routine,None
1961,2,4,B-,1,2025-03-12,Fulfilled,Routine,None
1962,8,3,A+,2,2025-03-13,Fulfilled,Routine,None
1963,6,3,AB-,6,2025-03-13,Fulfilled,Emergency,None
1964,2,2,AB+,2,2025-03-13,Fulfilled,Urgent,None
1965,6,3,B+,3,2025-03-13,Fulfilled,Routine,None
1966,4,2,A+,13,2025-03-14,Fulfilled,Emergency,None
1967,4,4,AB-,5,2025-03-14,Fulfilled,Routine,None
1968,3,1,A+,4,2025-03-14,Fulfilled,Routine,None
1969,3,3,O+,1,2025-03-14,Fulfilled,Routine,None
1970,2,2,B+,2,2025-03-14,Fulfilled,Urgent,None
1971,6,2,A+,1,2025-03-14,Fulfilled,Routine,None
1972,2,4,A-,3,2025-03-14,Fulfilled,Routine,None
1973,6,3,A+,3,2025-03-14,Fulfilled,Routine,None
1974,2,3,A-,3,2025-03-14,Fulfilled,Routine,None
1975,5,3,A+,5,2025-03-14,Fulfilled,Emergency,None
1976,2,3,B-,7,2025-03-14,Fulfilled,Emergency,None
1977,2,1,B-,3,2025-03-14,Fulfilled,Routine,None
1978,8,3,O+,3,2025-03-15,Fulfilled,Routine,None
1979,1,1,A+,2,2025-03-15,Fulfilled,Routine,None
1980,6,2,B+,2,2025-03-15,Fulfilled,Routine,None
1981,6,3,A+,3,2025-03-15,Fulfilled,Routine,None
1982,7,4,O+,3,2025-03-15,Fulfilled,Routine,None
1983,6,3,B+,3,2025-03-15,Fulfilled,Urgent,None
1984,2,3,O-,2,2025-03-15,Fulfilled,Routine,None
1985,6,2,O+,2,2025-03-15,Fulfilled,Routine,None
1986,5,4,O+,1,2025-03-16,Fulfilled,Routine,None
1987,5,1,O+,2,2025-03-16,Fulfilled,Routine,None
1988,6,2,O-,1,2025-03-16,Fulfilled,Routine,None
1989,7,1,B+,3,2025-03-16,Fulfilled,Routine,None
1990,7,2,B+,2,2025-03-17,Fulfilled,Urgent,None
1991,2,4,AB+,3,2025-03-17,Fulfilled,Routine,None
1992,8,3,A-,2,2025-03-17,Fulfilled,Routine,None
1993,5,1,O+,1,2025-03-17,Fulfilled,Routine,None
1994,7,2,O-,1,2025-03-17,Fulfilled,Routine,None
1995,2,1,A+,2,2025-03-17,Fulfilled,Routine,None
1996,4,1,B+,3,2025-03-17,Fulfilled,Urgent,None
1997,2,1,A-,2,2025-03-17,Fulfilled,Routine,None
1998,8,3,O+,2,2025-03-18,Fulfilled,Emergency,None
1999,4,4,A+,11,2025-03-18,Cancelled,Emergency,None
2000,5,3,A+,1,2025-03-18,Fulfilled,Routine,None
2001,2,3,AB-,1,2025-03-18,Fulfilled,Routine,None
2002,2,1,O+,3,2025-03-18,Fulfilled,Routine,None
2003,4,3,O+,5,2025-03-19,Fulfilled,Urgent,None
2004,1,2,A+,2,2025-03-19,Fulfilled,Urgent,None
2005,3,3,A+,2,2025-03-19,Fulfilled,Urgent,None
2006,6,2,A-,1,2025-03-19,Fulfilled,Routine,None
2007,4,1,AB+,3,2025-03-19,Fulfilled,Urgent,None
2008,5,1,AB+,2,2025-03-19,Fulfilled,Routine,None
2009,7,4,AB+,2,2025-03-20,Fulfilled,Urgent,None
2010,5,2,AB+,3,2025-03-20,Fulfilled,Emergency,None
2011,2,1,B+,1,2025-03-20,Fulfilled,Routine,None
2012,2,4,AB+,5,2025-03-20,Fulfilled,Routine,None
2013,5,2,B+,3,2025-03-20,Fulfilled,Routine,None
2014,2,2,A-,3,2025-03-20,Fulfilled,Routine,None
2015,3,4,A+,2,2025-03-20,Fulfilled,Routine,None
2016,7,3,B+,1,2025-03-20,Fulfilled,Routine,None
2017,5,1,B+,1,2025-03-21,Fulfilled,Routine,None
2018,1,4,B-,2,2025-03-21,Fulfilled,Routine,None
2019,1,2,B+,1,2025-03-21,Fulfilled,Routine,None
2020,1,2,A+,3,2025-03-21,Fulfilled,Routine,None
2021,7,4,A-,1,2025-03-21,Fulfilled,Routine,None
2022,3,2,AB+,3,2025-03-21,Fulfilled,Routine,None
2023,3,1,A+,1,2025-03-21,Fulfilled,Routine,None
2024,8,1,B+,2,2025-03-21,Fulfilled,Routine,None
2025,2,2,B+,1,2025-03-21,Fulfilled,Routine,None
2026,2,2,B+,1,2025-03-21,Fulfilled,Routine,None
2027,3,2,B+,2,2025-03-21,Fulfilled,Routine,None
2028,8,3,A-,1,2025-03-21,Fulfilled,Routine,None
2029,3,1,O+,3,2025-03-22,Fulfilled,Urgent,Festival
2030,4,1,A+,6,2025-03-22,Fulfilled,Emergency,Festival
2031,2,2,AB+,10,2025-03-22,Fulfilled,Emergency,Festival
2032,2,1,O+,12,2025-03-22,Fulfilled,Emergency,Festival
2033,6,2,AB+,4,2025-03-22,Fulfilled,Emergency,Festival
2034,2,4,B+,8,2025-03-22,Fulfilled,Emergency,Festival
2035,4,2,B-,6,2025-03-22,Cancelled,Emergency,Festival
2036,1,4,B+,5,2025-03-22,Fulfilled,Emergency,Festival
2037,6,4,A+,6,2025-03-22,Fulfilled,Emergency,Festival
2038,2,1,O+,3,2025-03-22,Fulfilled,Emergency,Festival
2039,7,2,AB+,4,2025-03-22,Fulfilled,Urgent,Festival
2040,8,1,B-,8,2025-03-22,Fulfilled,Emergency,Festival
2041,2,4,B-,3,2025-03-22,Fulfilled,Emergency,Festival
2042,5,1,AB+,6,2025-03-22,Fulfilled,Emergency,Festival
2043,8,2,A+,3,2025-03-22,Fulfilled,Emergency,Festival
2044,2,4,B+,5,2025-03-22,Fulfilled,Emergency,Festival
2045,7,1,A+,2,2025-03-23,Fulfilled,Urgent,Festival
2046,2,4,A-,5,2025-03-23,Fulfilled,Emergency,Festival
2047,5,3,B+,2,2025-03-23,Fulfilled,Urgent,Festival
2048,3,1,AB+,7,2025-03-23,Fulfilled,Urgent,Festival
2049,1,2,O+,6,2025-03-23,Fulfilled,Emergency,Festival
2050,1,2,B+,3,2025-03-23,Fulfilled,Emergency,Festival
2051,1,2,B+,4,2025-03-23,Fulfilled,Urgent,Festival
2052,4,2,AB+,9,2025-03-23,Fulfilled,Emergency,Festival
2053,8,2,O-,5,2025-03-23,Fulfilled,Emergency,Festival
2054,5,4,A+,5,2025-03-23,Fulfilled,Emergency,Festival
2055,6,1,O+,2,2025-03-23,Fulfilled,Emergency,Festival
2056,2,4,A+,5,2025-03-23,Fulfilled,Emergency,Festival
2057,8,2,A+,3,2025-03-23,Fulfilled,Urgent,Festival
2058,4,4,A+,5,2025-03-24,Fulfilled,Urgent,Festival
2059,5,1,O+,7,2025-03-24,Fulfilled,Emergency,Festival
2060,4,1,B+,10,2025-03-24,Fulfilled,Emergency,Festival
2061,2,3,A+,1,2025-03-24,Fulfilled,Urgent,Festival
2062,5,2,B+,6,2025-03-24,Fulfilled,Emergency,Festival
2063,3,3,A+,3,2025-03-24,Fulfilled,Emergency,Festival
2064,7,4,B+,3,2025-03-24,Fulfilled,Emergency,Festival
2065,8,2,AB+,5,2025-03-24,Fulfilled,Emergency,Festival
2066,7,4,O+,6,2025-03-24,Fulfilled,Emergency,Festival
2067,3,1,B+,5,2025-03-24,Fulfilled,Emergency,Festival
2068,8,2,A+,4,2025-03-24,Fulfilled,Emergency,Festival
2069,5,3,O+,1,2025-03-24,Fulfilled,Emergency,Festival
2070,3,4,B+,3,2025-03-24,Fulfilled,Urgent,Festival
2071,2,3,A+,4,2025-03-24,Fulfilled,Emergency,Festival
2072,2,4,B+,3,2025-03-24,Fulfilled,Emergency,Festival
2073,2,3,B+,3,2025-03-24,Fulfilled,Emergency,Festival
2074,4,1,A+,5,2025-03-25,Fulfilled,Routine,None
2075,8,2,O+,1,2025-03-25,Fulfilled,Urgent,None
2076,3,1,A+,1,2025-03-25,Fulfilled,Routine,None
2077,5,1,B+,2,2025-03-25,Fulfilled,Routine,None
2078,7,2,A+,3,2025-03-25,Fulfilled,Urgent,None
2079,6,1,A+,4,2025-03-25,Fulfilled,Urgent,None
2080,4,3,A+,6,2025-03-25,Fulfilled,Routine,None
2081,6,2,AB+,4,2025-03-25,Fulfilled,Emergency,None
2082,3,2,AB+,1,2025-03-25,Fulfilled,Routine,None
2083,7,1,B+,2,2025-03-26,Fulfilled,Routine,None
2084,7,1,O+,1,2025-03-26,Fulfilled,Routine,None
2085,1,2,A+,2,2025-03-26,Fulfilled,Routine,None
2086,2,4,O+,1,2025-03-26,Fulfilled,Urgent,None
2087,1,1,A-,3,2025-03-26,Fulfilled,Routine,None
2088,6,3,O+,3,2025-03-26,Fulfilled,Routine,None
2089,4,1,A-,4,2025-03-26,Fulfilled,Routine,None
2090,8,3,A+,2,2025-03-27,Fulfilled,Urgent,None
2091,6,2,B+,1,2025-03-27,Fulfilled,Routine,None
2092,5,2,A+,3,2025-03-27,Fulfilled,Urgent,None
2093,3,4,O+,3,2025-03-27,Fulfilled,Urgent,None
2094,3,4,A+,2,2025-03-27,Fulfilled,Urgent,None
2095,6,2,AB+,3,2025-03-27,Cancelled,Emergency,None
2096,1,3,B+,1,2025-03-27,Fulfilled,Routine,None
2097,1,4,B+,4,2025-03-27,Fulfilled,Routine,None
2098,1,1,O+,1,2025-03-28,Fulfilled,Routine,None
2099,7,2,O+,1,2025-03-28,Fulfilled,Routine,None
2100,2,1,B+,1,2025-03-28,Fulfilled,Routine,None
2101,8,4,O-,2,2025-03-28,Fulfilled,Routine,None
2102,4,3,AB+,15,2025-03-28,Fulfilled,Urgent,None
2103,1,4,O+,2,2025-03-28,Fulfilled,Routine,None
2104,1,3,B+,2,2025-03-28,Fulfilled,Routine,None
2105,5,4,O+,2,2025-03-28,Fulfilled,Routine,None
2106,5,4,O+,4,2025-03-28,Fulfilled,Routine,None
2107,5,1,B+,1,2025-03-28,Fulfilled,Routine,None
2108,2,1,A+,2,2025-03-28,Fulfilled,Routine,None
2109,7,4,B-,4,2025-03-28,Fulfilled,Routine,None
2110,8,1,O+,2,2025-03-28,Fulfilled,Urgent,None
2111,4,2,B+,5,2025-03-28,Fulfilled,Routine,None
2112,8,4,A+,3,2025-03-28,Fulfilled,Urgent,None
2113,1,4,O+,1,2025-03-28,Fulfilled,Routine,None
2114,1,1,A+,2,2025-03-28,Fulfilled,Routine,None
2115,6,1,AB+,1,2025-03-29,Fulfilled,Routine,None
2116,8,3,O+,1,2025-03-29,Fulfilled,Urgent,None
2117,2,4,AB+,2,2025-03-29,Fulfilled,Urgent,None
2118,5,1,AB+,2,2025-03-29,Fulfilled,Routine,None
2119,6,3,A+,2,2025-03-29,Fulfilled,Routine,None
2120,5,2,A+,1,2025-03-29,Fulfilled,Routine,None
2121,3,3,B+,1,2025-03-29,Fulfilled,Routine,None
2122,1,3,B+,3,2025-03-29,Fulfilled,Routine,None
2123,5,4,B+,1,2025-03-29,Fulfilled,Routine,None
2124,6,4,A-,1,2025-03-30,Fulfilled,Urgent,None
2125,6,4,A+,1,2025-03-30,Fulfilled,Routine,None
2126,5,3,O+,4,2025-03-30,Fulfilled,Emergency,None
2127,4,3,O+,6,2025-03-30,Fulfilled,Urgent,None
2128,2,1,B-,1,2025-03-30,Fulfilled,Routine,None
2129,3,3,O+,4,2025-03-30,Fulfilled,Urgent,None
2130,1,4,O+,2,2025-03-30,Fulfilled,Routine,None
2131,4,1,O+,3,2025-03-30,Fulfilled,Routine,None
2132,6,2,A+,1,2025-03-30,Fulfilled,Routine,None
2133,7,1,B+,2,2025-03-31,Fulfilled,Routine,None
2134,7,2,B+,3,2025-03-31,Fulfilled,Urgent,None
2135,5,1,AB+,6,2025-03-31,Fulfilled,Routine,None
2136,8,2,B+,1,2025-03-31,Fulfilled,Routine,None
2137,1,2,A+,7,2025-03-31,Fulfilled,Routine,None
2138,1,4,O+,1,2025-03-31,Fulfilled,Routine,None
2139,5,2,B+,3,2025-03-31,Fulfilled,Routine,None
2140,1,3,B-,1,2025-04-01,Fulfilled,Routine,None
2141,7,2,A+,1,2025-04-01,Fulfilled,Routine,None
2142,5,2,A+,1,2025-04-01,Fulfilled,Routine,None
2143,4,2,B+,5,2025-04-01,Fulfilled,Routine,None
2144,7,4,O-,2,2025-04-01,Fulfilled,Routine,None
2145,8,1,O+,1,2025-04-01,Fulfilled,Routine,None
2146,3,1,A-,2,2025-04-01,Fulfilled,Emergency,None
2147,5,2,A+,2,2025-04-02,Fulfilled,Routine,None
2148,2,2,A+,3,2025-04-02,Fulfilled,Urgent,None
2149,8,4,B-,2,2025-04-02,Fulfilled,Urgent,None
2150,8,3,A+,1,2025-04-02,Fulfilled,Routine,None
2151,5,1,AB+,2,2025-04-02,Fulfilled,Routine,None
2152,7,1,A-,2,2025-04-02,Fulfilled,Routine,None
2153,6,1,B+,2,2025-04-02,Fulfilled,Urgent,None
2154,3,1,A+,2,2025-04-02,Fulfilled,Routine,None
2155,6,1,AB+,5,2025-04-02,Fulfilled,Urgent,None
2156,8,2,A+,2,2025-04-03,Fulfilled,Routine,None
2157,4,2,A+,7,2025-04-03,Fulfilled,Urgent,None
2158,4,3,A+,2,2025-04-03,Fulfilled,Routine,None
2159,7,1,A+,2,2025-04-03,Fulfilled,Routine,None
2160,2,2,B+,2,2025-04-03,Fulfilled,Routine,None
2161,7,2,B+,1,2025-04-04,Fulfilled,Routine,None
2162,8,4,B+,2,2025-04-04,Fulfilled,Routine,None
2163,5,3,A-,1,2025-04-04,Fulfilled,Routine,None
2164,5,1,O+,3,2025-04-04,Fulfilled,Routine,None
2165,1,2,B-,2,2025-04-04,Fulfilled,Urgent,None
2166,7,4,A+,2,2025-04-04,Fulfilled,Routine,None
2167,2,3,O-,1,2025-04-04,Fulfilled,Routine,None
2168,1,1,B+,2,2025-04-05,Fulfilled,Routine,None
2169,3,1,B+,2,2025-04-05,Fulfilled,Routine,None
2170,7,3,A+,1,2025-04-05,Fulfilled,Routine,None
2171,2,3,B+,1,2025-04-05,Fulfilled,Routine,None
2172,2,2,A+,1,2025-04-05,Fulfilled,Routine,None
2173,6,2,B+,2,2025-04-05,Fulfilled,Routine,None
2174,3,4,B-,3,2025-04-05,Fulfilled,Emergency,None
2175,6,1,B+,1,2025-04-05,Fulfilled,Routine,None
2176,4,1,B+,5,2025-04-05,Fulfilled,Routine,None
2177,8,1,A+,4,2025-04-05,Fulfilled,Routine,None
2178,5,4,B+,3,2025-04-05,Cancelled,Routine,None
2179,2,4,A+,3,2025-04-05,Fulfilled,Urgent,None
2180,4,3,B+,3,2025-04-05,Fulfilled,Routine,None
2181,8,4,A+,3,2025-04-05,Fulfilled,Routine,None
2182,3,3,O+,2,2025-04-05,Fulfilled,Urgent,None
2183,7,4,AB-,1,2025-04-05,Fulfilled,Routine,None
2184,4,2,B+,3,2025-04-05,Fulfilled,Routine,None
2185,5,3,A+,1,2025-04-05,Fulfilled,Routine,None
2186,1,1,O-,1,2025-04-05,Fulfilled,Routine,None
2187,8,1,B+,3,2025-04-05,Fulfilled,Routine,None
2188,5,1,O+,1,2025-04-05,Fulfilled,Routine,None
2189,4,3,B+,6,2025-04-05,Fulfilled,Routine,None
2190,8,3,AB+,2,2025-04-05,Fulfilled,Routine,None
2191,8,2,A+,1,2025-04-05,Fulfilled,Routine,None
2192,6,4,O+,1,2025-04-06,Fulfilled,Routine,None
2193,2,4,A+,2,2025-04-06,Fulfilled,Routine,None
2194,5,3,B+,1,2025-04-06,Fulfilled,Routine,None
2195,5,2,B+,2,2025-04-06,Fulfilled,Routine,None
2196,6,3,O+,3,2025-04-06,Fulfilled,Urgent,None
2197,1,3,A+,2,2025-04-06,Fulfilled,Urgent,None
2198,8,2,AB+,2,2025-04-06,Fulfilled,Routine,None
2199,8,3,A+,2,2025-04-06,Fulfilled,Routine,None
2200,5,2,AB+,3,2025-04-06,Fulfilled,Routine,None
2201,5,1,B+,3,2025-04-07,Fulfilled,Urgent,None
2202,6,4,A+,4,2025-04-07,Fulfilled,Urgent,None
2203,5,2,O+,1,2025-04-07,Fulfilled,Routine,None
2204,3,1,AB+,2,2025-04-07,Fulfilled,Routine,None
2205,7,4,B+,2,2025-04-07,Fulfilled,Routine,None
2206,8,4,O+,1,2025-04-07,Fulfilled,Routine,None
2207,6,2,B-,1,2025-04-08,Fulfilled,Routine,None
2208,7,2,A-,1,2025-04-08,Fulfilled,Routine,None
2209,8,3,A+,2,2025-04-08,Fulfilled,Routine,None
2210,2,4,B+,1,2025-04-08,Fulfilled,Routine,None
2211,4,1,AB+,8,2025-04-08,Fulfilled,Routine,None
2212,6,4,A+,1,2025-04-08,Fulfilled,Routine,None
2213,5,4,B+,1,2025-04-08,Fulfilled,Routine,None
2214,2,2,A+,1,2025-04-09,Fulfilled,Routine,None
2215,8,4,A+,1,2025-04-09,Fulfilled,Routine,None
2216,2,1,O+,2,2025-04-09,Fulfilled,Urgent,None
2217,4,3,A+,5,2025-04-09,Fulfilled,Routine,None
2218,8,1,A+,1,2025-04-09,Fulfilled,Routine,None
2219,2,3,B+,2,2025-04-09,Fulfilled,Urgent,None
2220,4,3,A+,1,2025-04-09,Fulfilled,Routine,None
2221,1,2,O+,2,2025-04-09,Fulfilled,Routine,None
2222,6,2,B+,1,2025-04-09,Fulfilled,Routine,None
2223,2,2,B+,1,2025-04-10,Fulfilled,Routine,None
2224,6,3,B+,1,2025-04-10,Fulfilled,Routine,None
2225,2,1,O+,5,2025-04-10,Fulfilled,Urgent,None
2226,2,4,AB+,1,2025-04-10,Fulfilled,Routine,None
2227,1,4,A+,2,2025-04-10,Fulfilled,Routine,None
2228,4,2,A+,6,2025-04-10,Fulfilled,Routine,None
2229,2,3,B+,3,2025-04-10,Fulfilled,Routine,None
2230,7,3,B+,1,2025-04-10,Fulfilled,Routine,None
2231,8,2,O-,1,2025-04-10,Fulfilled,Routine,None
2232,7,4,A+,7,2025-04-11,Fulfilled,Emergency,None
2233,6,3,AB+,2,2025-04-11,Fulfilled,Routine,None
2234,8,1,A+,8,2025-04-11,Fulfilled,Emergency,None
2235,8,4,O-,2,2025-04-11,Fulfilled,Routine,None
2236,1,2,A-,1,2025-04-11,Fulfilled,Routine,None
2237,4,4,O+,2,2025-04-11,Cancelled,Routine,None
2238,2,2,AB+,1,2025-04-11,Fulfilled,Routine,None
2239,6,2,O+,1,2025-04-11,Fulfilled,Routine,None
2240,6,3,B+,4,2025-04-12,Fulfilled,Emergency,None
2241,7,1,A+,2,2025-04-12,Fulfilled,Routine,None
2242,5,4,A+,1,2025-04-12,Fulfilled,Routine,None
2243,7,3,B+,2,2025-04-12,Fulfilled,Urgent,None
2244,6,4,AB+,1,2025-04-12,Fulfilled,Routine,None
2245,1,2,B+,1,2025-04-12,Fulfilled,Routine,None
2246,5,3,A+,2,2025-04-12,Fulfilled,Routine,None
2247,8,1,AB+,1,2025-04-12,Fulfilled,Routine,None
2248,1,2,A+,1,2025-04-12,Fulfilled,Routine,None
2249,7,3,B+,2,2025-04-12,Fulfilled,Emergency,None
2250,6,4,AB+,2,2025-04-12,Fulfilled,Routine,None
2251,6,4,A+,2,2025-04-12,Fulfilled,Routine,None
2252,4,3,A+,3,2025-04-12,Fulfilled,Routine,None
2253,8,4,B-,2,2025-04-12,Fulfilled,Routine,None
2254,3,1,O+,4,2025-04-13,Fulfilled,Urgent,None
2255,7,2,B+,2,2025-04-13,Fulfilled,Urgent,None
2256,8,4,A+,1,2025-04-13,Fulfilled,Routine,None
2257,3,1,B+,1,2025-04-13,Fulfilled,Routine,None
2258,7,2,O+,1,2025-04-13,Fulfilled,Routine,None
2259,7,4,A-,1,2025-04-13,Fulfilled,Routine,None
2260,8,2,A+,1,2025-04-13,Fulfilled,Routine,None
2261,5,3,A+,1,2025-04-13,Fulfilled,Routine,None
2262,6,1,B-,9,2025-04-13,Fulfilled,Emergency,None
2263,7,2,A-,7,2025-04-14,Fulfilled,Emergency,None
2264,2,2,AB+,2,2025-04-14,Fulfilled,Urgent,None
